station,time,duration_sec,event_id,depot_time_local,offset_min,direction,name
K205,2026-05-19T14:53:00,120,coastal_classic_out_2026-05-19,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-05-19T14:53:00,120,coastal_classic_out_2026-05-19,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-05-19T14:54:00,120,coastal_classic_out_2026-05-19,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-05-19T14:54:00,120,coastal_classic_out_2026-05-19,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-05-19T14:54:00,120,coastal_classic_out_2026-05-19,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-05-19T14:54:00,120,coastal_classic_out_2026-05-19,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-05-19T15:15:00,120,coastal_classic_out_2026-05-19,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-05-19T16:18:00,120,denali_star_out_2026-05-19,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-05-19T16:50:00,120,denali_star_out_2026-05-19,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-05-19T17:30:00,120,denali_star_out_2026-05-19,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-05-19T17:53:00,120,glacier_discovery_out_2026-05-19,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-05-19T17:53:00,120,glacier_discovery_out_2026-05-19,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-05-19T17:54:00,120,glacier_discovery_out_2026-05-19,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-05-19T17:54:00,120,glacier_discovery_out_2026-05-19,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-05-19T17:54:00,120,glacier_discovery_out_2026-05-19,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-05-19T17:54:00,120,glacier_discovery_out_2026-05-19,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-05-19T18:15:00,120,glacier_discovery_out_2026-05-19,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-05-20T02:15:00,120,denali_star_back_2026-05-19,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-05-20T03:20:00,120,denali_star_back_2026-05-19,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-05-20T03:57:00,120,denali_star_back_2026-05-19,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-05-20T04:45:00,120,glacier_discovery_back_2026-05-19,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-05-20T05:06:00,120,glacier_discovery_back_2026-05-19,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-05-20T05:06:00,120,glacier_discovery_back_2026-05-19,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-05-20T05:06:00,120,glacier_discovery_back_2026-05-19,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-05-20T05:06:00,120,glacier_discovery_back_2026-05-19,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-05-20T05:07:00,120,glacier_discovery_back_2026-05-19,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-05-20T05:07:00,120,glacier_discovery_back_2026-05-19,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-05-20T05:45:00,120,coastal_classic_back_2026-05-19,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-05-20T06:06:00,120,coastal_classic_back_2026-05-19,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-05-20T06:06:00,120,coastal_classic_back_2026-05-19,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-05-20T06:06:00,120,coastal_classic_back_2026-05-19,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-05-20T06:06:00,120,coastal_classic_back_2026-05-19,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-05-20T06:07:00,120,coastal_classic_back_2026-05-19,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-05-20T06:07:00,120,coastal_classic_back_2026-05-19,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-05-20T14:53:00,120,coastal_classic_out_2026-05-20,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-05-20T14:53:00,120,coastal_classic_out_2026-05-20,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-05-20T14:54:00,120,coastal_classic_out_2026-05-20,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-05-20T14:54:00,120,coastal_classic_out_2026-05-20,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-05-20T14:54:00,120,coastal_classic_out_2026-05-20,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-05-20T14:54:00,120,coastal_classic_out_2026-05-20,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-05-20T15:15:00,120,coastal_classic_out_2026-05-20,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-05-20T16:18:00,120,denali_star_out_2026-05-20,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-05-20T16:50:00,120,denali_star_out_2026-05-20,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-05-20T17:30:00,120,denali_star_out_2026-05-20,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-05-20T17:53:00,120,glacier_discovery_out_2026-05-20,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-05-20T17:53:00,120,glacier_discovery_out_2026-05-20,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-05-20T17:54:00,120,glacier_discovery_out_2026-05-20,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-05-20T17:54:00,120,glacier_discovery_out_2026-05-20,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-05-20T17:54:00,120,glacier_discovery_out_2026-05-20,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-05-20T17:54:00,120,glacier_discovery_out_2026-05-20,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-05-20T18:15:00,120,glacier_discovery_out_2026-05-20,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-05-21T02:15:00,120,denali_star_back_2026-05-20,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-05-21T03:20:00,120,denali_star_back_2026-05-20,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-05-21T03:57:00,120,denali_star_back_2026-05-20,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-05-21T04:45:00,120,glacier_discovery_back_2026-05-20,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-05-21T05:06:00,120,glacier_discovery_back_2026-05-20,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-05-21T05:06:00,120,glacier_discovery_back_2026-05-20,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-05-21T05:06:00,120,glacier_discovery_back_2026-05-20,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-05-21T05:06:00,120,glacier_discovery_back_2026-05-20,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-05-21T05:07:00,120,glacier_discovery_back_2026-05-20,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-05-21T05:07:00,120,glacier_discovery_back_2026-05-20,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-05-21T05:45:00,120,coastal_classic_back_2026-05-20,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-05-21T06:06:00,120,coastal_classic_back_2026-05-20,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-05-21T06:06:00,120,coastal_classic_back_2026-05-20,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-05-21T06:06:00,120,coastal_classic_back_2026-05-20,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-05-21T06:06:00,120,coastal_classic_back_2026-05-20,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-05-21T06:07:00,120,coastal_classic_back_2026-05-20,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-05-21T06:07:00,120,coastal_classic_back_2026-05-20,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-05-21T14:53:00,120,coastal_classic_out_2026-05-21,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-05-21T14:53:00,120,coastal_classic_out_2026-05-21,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-05-21T14:54:00,120,coastal_classic_out_2026-05-21,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-05-21T14:54:00,120,coastal_classic_out_2026-05-21,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-05-21T14:54:00,120,coastal_classic_out_2026-05-21,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-05-21T14:54:00,120,coastal_classic_out_2026-05-21,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-05-21T15:15:00,120,coastal_classic_out_2026-05-21,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-05-21T16:18:00,120,denali_star_out_2026-05-21,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-05-21T16:50:00,120,denali_star_out_2026-05-21,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-05-21T17:30:00,120,denali_star_out_2026-05-21,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-05-21T17:53:00,120,glacier_discovery_out_2026-05-21,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-05-21T17:53:00,120,glacier_discovery_out_2026-05-21,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-05-21T17:54:00,120,glacier_discovery_out_2026-05-21,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-05-21T17:54:00,120,glacier_discovery_out_2026-05-21,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-05-21T17:54:00,120,glacier_discovery_out_2026-05-21,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-05-21T17:54:00,120,glacier_discovery_out_2026-05-21,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-05-21T18:15:00,120,glacier_discovery_out_2026-05-21,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-05-22T02:15:00,120,denali_star_back_2026-05-21,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-05-22T03:20:00,120,denali_star_back_2026-05-21,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-05-22T03:57:00,120,denali_star_back_2026-05-21,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-05-22T04:45:00,120,glacier_discovery_back_2026-05-21,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-05-22T05:06:00,120,glacier_discovery_back_2026-05-21,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-05-22T05:06:00,120,glacier_discovery_back_2026-05-21,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-05-22T05:06:00,120,glacier_discovery_back_2026-05-21,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-05-22T05:06:00,120,glacier_discovery_back_2026-05-21,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-05-22T05:07:00,120,glacier_discovery_back_2026-05-21,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-05-22T05:07:00,120,glacier_discovery_back_2026-05-21,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-05-22T05:45:00,120,coastal_classic_back_2026-05-21,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-05-22T06:06:00,120,coastal_classic_back_2026-05-21,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-05-22T06:06:00,120,coastal_classic_back_2026-05-21,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-05-22T06:06:00,120,coastal_classic_back_2026-05-21,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-05-22T06:06:00,120,coastal_classic_back_2026-05-21,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-05-22T06:07:00,120,coastal_classic_back_2026-05-21,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-05-22T06:07:00,120,coastal_classic_back_2026-05-21,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-05-22T14:53:00,120,coastal_classic_out_2026-05-22,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-05-22T14:53:00,120,coastal_classic_out_2026-05-22,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-05-22T14:54:00,120,coastal_classic_out_2026-05-22,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-05-22T14:54:00,120,coastal_classic_out_2026-05-22,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-05-22T14:54:00,120,coastal_classic_out_2026-05-22,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-05-22T14:54:00,120,coastal_classic_out_2026-05-22,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-05-22T15:15:00,120,coastal_classic_out_2026-05-22,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-05-22T16:18:00,120,denali_star_out_2026-05-22,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-05-22T16:50:00,120,denali_star_out_2026-05-22,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-05-22T17:30:00,120,denali_star_out_2026-05-22,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-05-22T17:53:00,120,glacier_discovery_out_2026-05-22,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-05-22T17:53:00,120,glacier_discovery_out_2026-05-22,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-05-22T17:54:00,120,glacier_discovery_out_2026-05-22,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-05-22T17:54:00,120,glacier_discovery_out_2026-05-22,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-05-22T17:54:00,120,glacier_discovery_out_2026-05-22,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-05-22T17:54:00,120,glacier_discovery_out_2026-05-22,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-05-22T18:15:00,120,glacier_discovery_out_2026-05-22,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-05-23T02:15:00,120,denali_star_back_2026-05-22,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-05-23T03:20:00,120,denali_star_back_2026-05-22,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-05-23T03:57:00,120,denali_star_back_2026-05-22,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-05-23T04:45:00,120,glacier_discovery_back_2026-05-22,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-05-23T05:06:00,120,glacier_discovery_back_2026-05-22,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-05-23T05:06:00,120,glacier_discovery_back_2026-05-22,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-05-23T05:06:00,120,glacier_discovery_back_2026-05-22,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-05-23T05:06:00,120,glacier_discovery_back_2026-05-22,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-05-23T05:07:00,120,glacier_discovery_back_2026-05-22,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-05-23T05:07:00,120,glacier_discovery_back_2026-05-22,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-05-23T05:45:00,120,coastal_classic_back_2026-05-22,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
K208,2026-05-23T06:06:00,120,coastal_classic_back_2026-05-22,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R6C15,2026-05-23T06:06:00,120,coastal_classic_back_2026-05-22,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
R8F48,2026-05-23T06:06:00,120,coastal_classic_back_2026-05-22,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
S909E,2026-05-23T06:06:00,120,coastal_classic_back_2026-05-22,22:15,-9,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-05-23T06:07:00,120,coastal_classic_back_2026-05-22,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
R1796,2026-05-23T06:07:00,120,coastal_classic_back_2026-05-22,22:15,-8,south_arrival,"Coastal Classic, Seward -> Anchorage"
K205,2026-05-23T14:53:00,120,coastal_classic_out_2026-05-23,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
R1796,2026-05-23T14:53:00,120,coastal_classic_out_2026-05-23,06:45,8,south,"Coastal Classic, Anchorage -> Seward"
K208,2026-05-23T14:54:00,120,coastal_classic_out_2026-05-23,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R6C15,2026-05-23T14:54:00,120,coastal_classic_out_2026-05-23,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
R8F48,2026-05-23T14:54:00,120,coastal_classic_out_2026-05-23,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
S909E,2026-05-23T14:54:00,120,coastal_classic_out_2026-05-23,06:45,9,south,"Coastal Classic, Anchorage -> Seward"
K222,2026-05-23T15:15:00,120,coastal_classic_out_2026-05-23,06:45,30,south,"Coastal Classic, Anchorage -> Seward"
K223,2026-05-23T16:18:00,120,denali_star_out_2026-05-23,08:15,3,north,"Denali Star, Anchorage -> Fairbanks"
K217,2026-05-23T16:50:00,120,denali_star_out_2026-05-23,08:15,35,north,"Denali Star, Anchorage -> Fairbanks"
MS01,2026-05-23T17:30:00,120,denali_star_out_2026-05-23,08:15,75,north,"Denali Star, Anchorage -> Fairbanks"
K205,2026-05-23T17:53:00,120,glacier_discovery_out_2026-05-23,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R1796,2026-05-23T17:53:00,120,glacier_discovery_out_2026-05-23,09:45,8,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K208,2026-05-23T17:54:00,120,glacier_discovery_out_2026-05-23,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R6C15,2026-05-23T17:54:00,120,glacier_discovery_out_2026-05-23,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
R8F48,2026-05-23T17:54:00,120,glacier_discovery_out_2026-05-23,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
S909E,2026-05-23T17:54:00,120,glacier_discovery_out_2026-05-23,09:45,9,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
K222,2026-05-23T18:15:00,120,glacier_discovery_out_2026-05-23,09:45,30,south,"Glacier Discovery, Anchorage -> Whittier / Spencer"
MS01,2026-05-24T02:15:00,120,denali_star_back_2026-05-23,20:00,-105,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K217,2026-05-24T03:20:00,120,denali_star_back_2026-05-23,20:00,-40,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K223,2026-05-24T03:57:00,120,denali_star_back_2026-05-23,20:00,-3,north_arrival,"Denali Star, Fairbanks -> Anchorage"
K222,2026-05-24T04:45:00,120,glacier_discovery_back_2026-05-23,21:15,-30,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K208,2026-05-24T05:06:00,120,glacier_discovery_back_2026-05-23,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R6C15,2026-05-24T05:06:00,120,glacier_discovery_back_2026-05-23,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R8F48,2026-05-24T05:06:00,120,glacier_discovery_back_2026-05-23,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
S909E,2026-05-24T05:06:00,120,glacier_discovery_back_2026-05-23,21:15,-9,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K205,2026-05-24T05:07:00,120,glacier_discovery_back_2026-05-23,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
R1796,2026-05-24T05:07:00,120,glacier_discovery_back_2026-05-23,21:15,-8,south_arrival,"Glacier Discovery, Whittier -> Anchorage"
K222,2026-05-24T05:45:00,120,coastal_classic_back_2026-05-23,22:15,-30,south_arrival,"Coastal Classic, Seward -> Anchorage"
