window_id,event_id,network,station,location,channel,latitude,longitude,start_time,end_time,sampling_rate,native_sampling_rate,window_len_sec,p_offset_sec,window_type,label,label_name,label_method,source,bandpass_hz,rms,peak,rms_band,peak_band,band_ratio,stalta_band_max,kurtosis_band,reviewed,review_label,day_night_ratio,night_rms_ref,burst_ratio
66,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:09:59.996000Z,2026-09-09T10:10:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,294.24024198791545,1513.1982459811527,259.4234090162939,1553.2910937241797,0.7773456736898918,3.907802722366613,2.420248329650094,,,5.15,266.39065574664994,5.830876797726091
67,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:10:59.996000Z,2026-09-09T10:11:59.996000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5+burst>=20x,AM,2.0-20.0,352.45892774830406,5639.199761494831,331.2606700756488,5617.03743629151,0.8833294718115399,7.606084284997451,53.350830058259525,,,5.15,266.39065574664994,21.085714964542813
68,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:11:59.996000Z,2026-09-09T10:12:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,358.72275266835413,4176.799114188866,330.49290902751,4735.425608482268,0.8488020985352224,6.7449094035581725,20.090234744751104,,,5.15,266.39065574664994,17.776245173501433
69,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:12:59.996000Z,2026-09-09T10:13:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,260.5208454900149,1863.2010390927983,231.49232273437875,1725.0103141383029,0.7895656155740843,4.677891950630676,4.202184812897051,,,5.15,266.39065574664994,6.475491076454532
70,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:13:59.996000Z,2026-09-09T10:14:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,370.90018557008483,2951.7973596310208,320.8136129724469,2801.078473569079,0.7481548149622212,6.0902016437648365,7.151633128408422,,,5.15,266.39065574664994,10.51492765659557
71,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:14:59.996000Z,2026-09-09T10:15:59.996000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5+burst>=20x,AM,2.0-20.0,944.1775975888071,7174.203818474919,740.2033171862645,7950.204965506257,0.6146029925784336,7.509172644111012,12.185136918807284,,,5.15,266.39065574664994,29.844158546864634
72,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:15:59.996000Z,2026-09-09T10:16:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,243.1299000178598,2161.2042973155562,202.0836079160543,1629.6436379801817,0.6908526550764034,2.3959783612867986,6.005784071926424,,,5.15,266.39065574664994,6.117495500780814
73,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:16:59.996000Z,2026-09-09T10:17:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,206.02975434065533,1423.794351548894,173.17623300675763,1358.6771718172508,0.7065073552829917,4.010018809543984,3.3404325641006043,,,5.15,266.39065574664994,5.100318432750948
74,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:17:59.996000Z,2026-09-09T10:18:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,315.07501275708086,3504.7932003377705,288.02380577887254,3319.804168533632,0.8356585176321928,6.44977827049116,20.438264298318128,,,5.15,266.39065574664994,12.462164482566994
75,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:18:59.996000Z,2026-09-09T10:19:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,313.7036103674264,3341.20835843331,255.95091957607562,3039.491834050453,0.6656935584103593,7.707990197636095,24.315481635016027,,,5.15,266.39065574664994,11.4099040956645
76,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:19:59.996000Z,2026-09-09T10:20:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,311.8690380852206,3676.2092514165465,292.29481656751176,3889.8005075841056,0.8784108796633239,6.116302056048719,23.59728008813709,,,5.15,266.39065574664994,14.601865432109935
77,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:20:59.996000Z,2026-09-09T10:21:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,237.6366546043109,1558.2108762021865,211.64662778570042,1484.3301072670974,0.7932240013614679,3.3545013309913307,3.054227756607972,,,5.15,266.39065574664994,5.572005155761789
78,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:21:59.996000Z,2026-09-09T10:22:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,198.39679669771309,1984.2110810165807,172.7711836353786,2076.8943295425024,0.7583563114596309,5.101195440291084,14.994519081207134,,,5.15,266.39065574664994,7.796423353218991
79,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:23:59.996000Z,2026-09-09T10:24:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,231.80525789084902,1661.7860957796681,204.8318136013778,1550.3112516010044,0.780815193529273,4.551327609180775,4.617116514638935,,,5.15,266.39065574664994,5.819690811810695
80,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:24:59.996000Z,2026-09-09T10:25:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,254.1052686041412,1729.7847570571128,219.45031726949082,1593.1427868379856,0.7458389959425938,4.185199854214942,3.7067992526727744,,,5.15,266.39065574664994,5.980475487673034
81,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:25:59.996000Z,2026-09-09T10:26:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,298.730601468056,1891.7833098148974,201.607288512374,1314.9624749336429,0.4554629249084368,3.7367109762733515,2.491911697578824,,,5.15,266.39065574664994,4.936218469255296
82,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:28:59.996000Z,2026-09-09T10:29:59.996000Z,100.0,100.0,60.0,,traffic,1,Traffic,timeofday:America/Anchorage:day7-19:night1-5+burst>=20x,AM,2.0-20.0,521.050128888931,5217.218975304387,510.5937360311909,5746.201674879074,0.9602668793247838,6.442395490835703,20.20328026687041,,,5.15,266.39065574664994,21.57058271722557
83,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:29:59.996000Z,2026-09-09T10:30:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,238.94896457715018,2156.7791482647394,216.71624083837892,1959.259070623928,0.8225695178339879,4.534081863356823,5.794385373847298,,,5.15,266.39065574664994,7.3548340692823535
84,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:30:59.996000Z,2026-09-09T10:31:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,187.19027957881536,1059.7780732242634,158.39585545765334,1033.4357596217637,0.7160132212628462,3.176094298471272,0.9544206870841268,,,5.15,266.39065574664994,3.8793994358593786
85,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:31:59.996000Z,2026-09-09T10:32:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,286.61724785838805,3662.223258915646,266.08715511102844,3434.133630232552,0.8618728049792361,7.366569102880238,38.437651719951695,,,5.15,266.39065574664994,12.891344182502314
86,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:32:59.996000Z,2026-09-09T10:33:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,273.8039297659936,2147.2239109739653,245.1966196857488,1979.1920434945173,0.8019542682776296,3.6564457758486575,5.668680393612904,,,5.15,266.39065574664994,7.429660165620907
87,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:33:59.996000Z,2026-09-09T10:34:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,284.773361122694,1924.2255412137977,259.69896843318065,2061.0365179246564,0.8316521732811951,6.157820505885504,6.209799572967466,,,5.15,266.39065574664994,7.736894945312193
88,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:34:59.996000Z,2026-09-09T10:35:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,247.63249766415493,2116.226410875655,213.98795505841312,2042.9179435452543,0.7467296240784178,3.5956990047291892,5.799511860939697,,,5.15,266.39065574664994,7.668879893025097
89,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:35:59.996000Z,2026-09-09T10:36:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,209.85476151733002,1179.7726180897068,173.31621540268102,1156.9386334091155,0.6820885180039467,4.15859837786356,1.1220807934562718,,,5.15,266.39065574664994,4.343015073732236
90,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:36:59.996000Z,2026-09-09T10:37:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,258.26251357062085,1698.7711526041555,224.48234696251328,1770.722822940495,0.7555124778757936,3.15489183958213,3.935771013208404,,,5.15,266.39065574664994,6.647090596993522
91,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:37:59.996000Z,2026-09-09T10:38:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,243.9644704341859,2077.229817678182,207.04101831623385,2010.0493409617902,0.7202107914421805,4.572791225314089,4.278780879632577,,,5.15,266.39065574664994,7.545494924842416
92,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:38:59.996000Z,2026-09-09T10:39:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,382.0277470679998,3674.2308630027087,338.10317675540193,3526.199798644837,0.78326494122688,4.9297414305378995,9.196881858239818,,,5.15,266.39065574664994,13.236950030253384
93,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:39:59.996000Z,2026-09-09T10:40:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,278.2842316345946,2160.231679439153,259.4736210310759,2419.0956808861874,0.8693791646648245,5.52345728190792,7.660579530220199,,,5.15,266.39065574664994,9.081008018490188
94,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:40:59.996000Z,2026-09-09T10:41:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,262.4579766074388,2786.2327943516734,234.65233292844627,2647.22619883104,0.7993375223040936,5.990274057402551,15.089397825757239,,,5.15,266.39065574664994,9.937383844832294
95,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:41:59.996000Z,2026-09-09T10:42:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,347.24103497209484,2284.7660935569425,328.5738038566546,2283.756834150094,0.8953725733621068,3.9178734012869953,5.588960707162087,,,5.15,266.39065574664994,8.572961494272736
96,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:42:59.996000Z,2026-09-09T10:43:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,240.5303301958259,1794.2351646692307,215.56541195351838,1748.2744558549148,0.8031903127934675,3.224683503707286,4.247880599966512,,,5.15,266.39065574664994,6.56282199897284
97,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:43:59.996000Z,2026-09-09T10:44:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,224.99894367967855,1404.2362617145639,191.31386544835084,1301.9000472840164,0.7229894080151055,3.7259130565819287,1.2581761743392041,,,5.15,266.39065574664994,4.887183612484458
98,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:44:59.996000Z,2026-09-09T10:45:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,304.3951323967681,2460.237829513278,283.4946473839155,2653.6325586811026,0.8673898189565973,5.5019485892321,9.878336339847055,,,5.15,266.39065574664994,9.961432585701624
99,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:45:59.996000Z,2026-09-09T10:46:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,197.30667992492062,796.2387174184744,166.253826595262,698.1672543162138,0.7100022460366628,2.766589148569036,0.18627335686508895,,,5.15,266.39065574664994,2.6208398802854544
100,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:47:59.996000Z,2026-09-09T10:48:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,361.7147235879306,2414.75903921504,339.38778530300846,2184.0173749271935,0.8803594725441187,5.449151745228738,4.382419718676722,,,5.15,266.39065574664994,8.198550991984858
101,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:48:59.996000Z,2026-09-09T10:49:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,267.38713224930115,1325.242137010145,235.3338975791375,1340.4848333434495,0.7746186845664611,3.7501614488469204,1.453770066225732,,,5.15,266.39065574664994,5.032026478504989
102,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:49:59.996000Z,2026-09-09T10:50:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,288.53111080419865,2231.2431827108244,259.2046492242591,1874.012487325408,0.8070496965117144,3.3514141460816376,2.6806472353105244,,,5.15,266.39065574664994,7.034828162695325
103,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:50:59.996000Z,2026-09-09T10:51:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,339.8226638830401,3106.244270540448,308.9203583773382,2779.993509200471,0.8263963302288527,6.079646242548687,8.860994288707262,,,5.15,266.39065574664994,10.435777116162722
104,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:51:59.996000Z,2026-09-09T10:52:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,234.24296484947723,1539.2455195509149,202.1879839555465,1466.8918328640912,0.7450365365653169,4.86473029195802,1.7426298710363,,,5.15,266.39065574664994,5.506543871640807
105,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:56:59.996000Z,2026-09-09T10:57:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,265.43820971646113,1803.748736430315,224.91458652811514,1752.9850831659096,0.7179734170268863,3.14778731596307,2.569589339538963,,,5.15,266.39065574664994,6.580505154178835
106,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:57:59.996000Z,2026-09-09T10:58:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,298.8624300691864,2228.7477008857263,268.938594046944,2322.722735803489,0.8097735991812228,3.2633363600734167,5.063523783294798,,,5.15,266.39065574664994,8.71923502456673
107,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:58:59.996000Z,2026-09-09T10:59:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,252.79932292465924,2187.746547041543,221.67011542623865,2376.4198184066863,0.7688869360199022,4.74556209414596,4.798561592900608,,,5.15,266.39065574664994,8.920807720323245
108,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T10:59:59.996000Z,2026-09-09T11:00:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,247.1840107337905,2168.2544266261552,219.5587009584229,2103.1473128993953,0.7889701198272594,3.3270709051696574,4.90284563294076,,,5.15,266.39065574664994,7.894974044808792
109,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T11:01:59.996000Z,2026-09-09T11:02:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,282.41027138888103,2240.2565295001236,256.66686698559585,2367.56843344112,0.825997328128818,4.956130689534684,3.935519028628571,,,5.15,266.39065574664994,8.887580635308728
110,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T11:02:59.996000Z,2026-09-09T11:03:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,248.498135392651,2947.2584510691536,223.2850246104529,3047.5082329117167,0.8073705882905039,6.8612447982794755,25.522105625890458,,,5.15,266.39065574664994,11.439996738511882
111,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T11:03:59.996000Z,2026-09-09T11:04:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,204.31331061789098,1323.7415368940044,172.19678397508585,1376.2838838530224,0.7103244279063874,6.795852707339909,2.479009913624621,,,5.15,266.39065574664994,5.166412012446612
112,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T11:04:59.996000Z,2026-09-09T11:05:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,320.2683258915419,2187.739778762722,293.6114835736703,2139.287265704585,0.8404620257009923,4.388938040334364,3.1011959673848963,,,5.15,266.39065574664994,8.030639286909327
113,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T11:05:59.996000Z,2026-09-09T11:06:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,235.80717616322067,2117.7383097037296,209.08592763016554,2031.2133642667013,0.7862045860004045,5.917503366782034,8.347350870194129,,,5.15,266.39065574664994,7.624942243463979
114,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T11:06:59.996000Z,2026-09-09T11:07:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,264.1023965815375,2366.262443351215,231.27443503166057,2229.2110462841256,0.7668502668176326,4.321396122081499,6.309594576045509,,,5.15,266.39065574664994,8.36820285620007
115,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T11:07:59.996000Z,2026-09-09T11:08:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,284.57270589278403,3478.2631775985988,259.563561553677,3184.159738765293,0.8319571574052951,5.9096574346922095,14.570703257415136,,,5.15,266.39065574664994,11.952970834658625
116,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T11:08:59.996000Z,2026-09-09T11:09:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,220.6855745932332,1541.264124935705,192.7921504740177,1487.8913510454677,0.7631867179882927,3.4145861196639586,3.3974203519021975,,,5.15,266.39065574664994,5.585373656876773
117,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T11:09:59.996000Z,2026-09-09T11:10:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,248.77080613942994,2137.7342173654165,218.3857027573153,2360.9138139874535,0.7706365061056846,5.978439494284392,11.920193409216703,,,5.15,266.39065574664994,8.862599956331778
118,,AM,R1796,00,EHZ,61.1981981981982,-149.91291617029023,2026-09-09T11:10:59.996000Z,2026-09-09T11:11:59.996000Z,100.0,100.0,60.0,,noise,0,Noise,timeofday:America/Anchorage:day7-19:night1-5,AM,2.0-20.0,232.49172326141894,1324.2664177660893,205.04942702055084,1269.4507620466052,0.7778612317689585,2.6314678487083447,1.8825072725643492,,,5.15,266.39065574664994,4.765372713575632
